iter	Logloss
225	0.3718484749
226	0.3718345754
227	0.371575983
228	0.3715202064
229	0.3712372212
230	0.3708999964
231	0.3708862943
232	0.3707019446
233	0.370502498
234	0.3704545537
235	0.370259139
236	0.370062255
237	0.3700461364
238	0.3699263996
239	0.3697060605
240	0.3695504354
241	0.3693422779
242	0.369188462
243	0.3690626259
244	0.3690581008
245	0.3688387565
246	0.368396499
247	0.3682867024
248	0.3681630301
249	0.3679077141
250	0.3677049176
251	0.3676033787
252	0.3674131756
253	0.3673337824
254	0.3672633154
255	0.3671741534
256	0.3670197209
257	0.3669394547
258	0.3666932857
259	0.366526771
260	0.3664466843
261	0.3662844424
262	0.3662779694
263	0.3659273849
264	0.3659158796
265	0.3657535253
266	0.3655163418
267	0.3653792644
268	0.3652602644
269	0.3652220082
270	0.3650988506
271	0.3650653186
272	0.3647986953
273	0.3645828653
274	0.364352578
275	0.3640525149
276	0.363928021
277	0.3637052738
278	0.363587808
279	0.3634068485
280	0.3630873413
281	0.3629764696
282	0.3628276833
283	0.3627904744
284	0.3626225591
285	0.3624970486
286	0.3624124365
287	0.362373428
288	0.3622858716
289	0.3621037953
290	0.361927425
291	0.3617324144
292	0.3615355604
293	0.3614766875
294	0.3613648741
295	0.3611527988
296	0.3610075594
297	0.3608115535
298	0.3606546821
299	0.3602584464
300	0.360250073
301	0.3601001283
302	0.3598151362
303	0.359706217
304	0.3595953613
305	0.3594623348
306	0.3593486785
307	0.3592725241
308	0.359174218
309	0.3588964263
310	0.3587781548
311	0.3587507453
312	0.3585553171
313	0.3584554073
314	0.3583038169
315	0.3581542549
316	0.3581512077
317	0.3580465033
318	0.3578880372
319	0.3576684136
320	0.3575781816
321	0.3574344732
322	0.3572716548
323	0.356940779
324	0.3567848442
325	0.3565758722
326	0.3564658796
327	0.3561618765
328	0.3558799304
329	0.3557372626
330	0.3553191445
331	0.3553159571
332	0.3552032665
333	0.3550866002
334	0.35494059
335	0.354827097
336	0.3547109629
337	0.3546014436
338	0.3543864518
339	0.3541724526
340	0.3540274863
341	0.3539353073
342	0.3538908075
343	0.3537962456
344	0.35374973
345	0.3534547999
346	0.3533494389
347	0.3532584054
348	0.3531534197
349	0.3529914373
350	0.3526497366
351	0.352519933
352	0.3522372314
353	0.3521093252
354	0.3519836687
355	0.3518870266
356	0.3515011721
357	0.3513497858
358	0.3512403244
359	0.3512377271
360	0.35103683
361	0.3508129689
362	0.35050242
363	0.3503701812
364	0.3501541008
365	0.3500760957
366	0.3499419656
367	0.3498594998
368	0.3496982601
369	0.3496168987
370	0.3495452634
371	0.3493622333
372	0.3488731234
373	0.3487138034
374	0.3485251719
375	0.3483911383
376	0.3483736837
377	0.3482967475
378	0.3481079789
379	0.3477565941
380	0.3476629684
381	0.3473257647
382	0.3472707694
383	0.3470681137
384	0.346905428
385	0.3467239395
386	0.3466486813
387	0.3466324189
388	0.3464805992
389	0.3463655862
390	0.3462422091
391	0.3461378258
392	0.3459717795
393	0.3459369561
394	0.3459114841
395	0.3458538588
396	0.3457888163
397	0.345691775
398	0.3454853866
399	0.3454691236
400	0.3452696679
401	0.3451514312
402	0.3450302899
403	0.3450107792
404	0.3448872882
405	0.3448170822
406	0.3446926581
407	0.3444265894
408	0.3441415616
409	0.3440286294
410	0.3438407776
411	0.3436037553
412	0.3433860034
413	0.3433376043
414	0.3431927906
415	0.343091224
416	0.342934397
417	0.3428451737
418	0.3427249561
419	0.3426025622
420	0.3424197426
421	0.342355075
422	0.3422008155
423	0.3419392927
424	0.3417744029
425	0.3416432383
426	0.3413364659
427	0.3412753582
428	0.3412073033
429	0.3411538764
430	0.341028955
431	0.3408668361
432	0.3408124214
433	0.3407119526
434	0.3405233352
435	0.3404360574
436	0.3403837242
437	0.3399588514
438	0.3397922041
439	0.3396903174
440	0.3396032051
441	0.3395172551
442	0.3393254993
443	0.3392127009
444	0.3390178404
445	0.3388600621
446	0.3385696266
447	0.338463467
448	0.3384098224
449	0.3381673937
450	0.3379757661
451	0.337867769
452	0.3377462897
453	0.3376574967
454	0.3375411351
455	0.3372800481
456	0.3371689789
457	0.3371268437
458	0.3369641692
459	0.3368253379
460	0.3367338685
461	0.3366529671
462	0.3364954188
463	0.3363149836
464	0.3362061327
465	0.3361566828
466	0.3360946811
467	0.3358688229
468	0.3356900737
469	0.3356427852
470	0.3354561481
471	0.33528997
472	0.3351129826
473	0.3349198822
474	0.334860103
475	0.3346204315
476	0.3344109196
477	0.3342266619
478	0.3340632858
479	0.3340001408
480	0.3337733883
481	0.3336269776
482	0.3335343468
483	0.333387432
484	0.3331999861
485	0.3329849297
486	0.3327035439
487	0.3326025798
488	0.3325758972
489	0.3323486792
490	0.3322276719
491	0.3320602906
492	0.3318464554
493	0.331731502
494	0.3316330558
495	0.3314489061
496	0.331307521
497	0.3311860936
498	0.3310624399
499	0.3308913607
500	0.3307614725
501	0.3305250703
502	0.330483459
503	0.3302689955
504	0.3302336684
505	0.3301631053
506	0.3300080513
507	0.3298081829
508	0.3295631044
509	0.3294592151
510	0.3292660734
511	0.3290996476
512	0.3289162755
513	0.3288706285
514	0.3286250393
515	0.3284984065
516	0.3283450801
517	0.3281690211
518	0.3281036307
519	0.3279319098
520	0.3277878425
521	0.3272467526
522	0.3270681266
523	0.3268353409
524	0.3266046567
525	0.3265516702
526	0.3262920931
527	0.3261415164
528	0.3260293707
529	0.325967144
530	0.3258707761
531	0.3258235209
532	0.3256568283
533	0.3255900312
534	0.3254758111
535	0.3252639785
536	0.3251194587
537	0.3250784206
538	0.3249707373
539	0.3248422698
540	0.3243299117
541	0.3241670683
542	0.323855162
543	0.3236804002
544	0.3235806171
545	0.3232834306
546	0.3231621914
547	0.3230972839
548	0.3229816336
549	0.3229213962
550	0.3228261338
551	0.3227452117
552	0.3225939454
553	0.32252207
554	0.3223904838
555	0.3223288769
556	0.3222903676
557	0.322153147
558	0.3219850004
559	0.3218619699
560	0.3218409353
561	0.3217258024
562	0.3216127011
563	0.3215268051
564	0.3213916101
565	0.3213189636
566	0.3212864635
567	0.3211253031
568	0.3210238306
569	0.3209527964
570	0.3208465685
571	0.3208147425
572	0.3205709951
573	0.3204403056
574	0.3203840919
575	0.3202865373
576	0.3200989586
577	0.3200801927
578	0.3200468964
579	0.3199732276
580	0.319832483
581	0.3196727891
582	0.3195085804
583	0.3194127203
584	0.3193596296
585	0.3192553858
586	0.3192274809
587	0.3190347898
588	0.3189967101
589	0.3189849257
590	0.3188487622
591	0.3187375671
592	0.3186891087
593	0.3186707338
594	0.3186041858
595	0.3184662646
596	0.3183216452
597	0.3181176079
598	0.31788211
599	0.3178057259
600	0.317703307
601	0.3176526116
602	0.3176078861
603	0.3174597153
604	0.3173435076
605	0.3171041445
606	0.3170448902
607	0.3168937156
608	0.3168450447
609	0.316812964
610	0.3167835296
611	0.3166348033
612	0.3164988834
613	0.3164516188
614	0.3163935223
615	0.3163468679
616	0.3161857697
617	0.3160899044
618	0.3160309131
619	0.3159680115
620	0.3158255409
621	0.3157922656
622	0.3155857088
623	0.3154470121
624	0.3154213564
625	0.3153965259
626	0.3153596213
627	0.3152337236
628	0.3149506926
629	0.3148337909
630	0.3147043413
631	0.3145331434
632	0.3143760199
633	0.3142228949
634	0.3141550504
635	0.3139178473
636	0.3138358975
637	0.3137625878
638	0.3136309234
639	0.313393673
640	0.3133035716
641	0.3132281988
642	0.3130608782
643	0.3129473885
644	0.3128241336
645	0.3126879572
646	0.3125952148
647	0.3125707187
648	0.3124585715
649	0.3122721801
650	0.3122190618
651	0.3121645378
652	0.3120868759
653	0.3120042866
654	0.3118714938
655	0.3118543133
656	0.3117620261
657	0.3116711701
658	0.3115337858
659	0.3112676202
660	0.3112053615
661	0.311137266
662	0.3111094715
663	0.3110907796
664	0.3109880159
665	0.3109274837
666	0.3108481756
667	0.3106722517
668	0.3106531744
669	0.3106254151
670	0.3103449103
671	0.3102167889
672	0.3101695525
673	0.3100864836
674	0.3099768607
675	0.3097946262
676	0.3097088084
677	0.3096737798
678	0.3095072808
679	0.3093394995
680	0.3091272208
681	0.309056694
682	0.3089863286
683	0.3088826177
684	0.308775047
685	0.308703001
686	0.3086206152
687	0.3084977935
688	0.3083921854
689	0.3083100956
690	0.3081718899
691	0.3079917759
692	0.3079044325
693	0.3078742417
694	0.3077020849
695	0.3075059878
696	0.3073143993
697	0.3071825819
698	0.3070674798
699	0.3069410647
700	0.3069106535
701	0.306804023
702	0.3066602904
703	0.3064871016
704	0.3063245447
705	0.3062787134
706	0.3061991928
707	0.306074741
708	0.3059597767
709	0.3059152394
710	0.3058631478
711	0.3057349269
712	0.3056250824
713	0.3055624267
714	0.3053850097
715	0.3052553491
716	0.3051729352
717	0.3051130582
718	0.3049585999
719	0.3047805722
720	0.3046620519
721	0.3045842815
722	0.304502948
723	0.3043289922
724	0.3042359705
725	0.3041288059
726	0.3040937673
727	0.3039630937
728	0.3038062569
729	0.3037656195
730	0.3037493596
731	0.3035770258
732	0.3035465093
733	0.3034005533
734	0.3031097961
735	0.3029733261
736	0.3029003754
737	0.3028042235
738	0.3027847137
739	0.3026911609
740	0.3025665033
741	0.3024878484
742	0.3023401382
743	0.3022564633
744	0.3021387159
745	0.3019630129
746	0.3017777134
747	0.3016363574
748	0.3016276478
749	0.3015028706
750	0.3013554766
751	0.3013182738
752	0.3012253477
753	0.301196024
754	0.3010621434
755	0.3009795634
756	0.3008327113
757	0.3007384219
758	0.3007235071
759	0.3006678553
760	0.3005722713
761	0.3004531475
762	0.3003841892
763	0.3002311412
764	0.300138864
765	0.3001142513
766	0.3000922472
767	0.3000059063
768	0.2999595362
769	0.2998948492
770	0.2998027156
771	0.2996041442
772	0.2994913077
773	0.2994774519
774	0.2993727725
775	0.2993426276
776	0.2993297121
777	0.29924159
778	0.2991922153
779	0.2990410475
780	0.2989804136
781	0.2987618161
782	0.2986082941
783	0.2985153306
784	0.2984379908
785	0.2983984534
786	0.2982927585
787	0.298234832
788	0.2981083379
789	0.2980831671
790	0.2979752194
791	0.2978486321
792	0.2977031418
793	0.2976798309
794	0.2976301367
795	0.2975553711
796	0.2973781768
797	0.2972587412
798	0.2969955318
799	0.296944156
800	0.2969215083
801	0.2968149467
802	0.296790646
803	0.2967387743
804	0.2967266164
805	0.296701666
806	0.2965464259
807	0.2964379402
808	0.2963877535
809	0.2963398344
810	0.2962519682
811	0.2960102335
812	0.2959051368
813	0.2958789062
814	0.2958444489
815	0.2958175667
816	0.2956396568
817	0.2953893638
818	0.2952205323
819	0.2951592955
820	0.2951370573
821	0.2950141159
822	0.2949561059
823	0.2948409809
824	0.2946020492
825	0.2944933268
826	0.2944618738
827	0.2943120751
828	0.2942214729
829	0.2941301206
830	0.2940413344
831	0.29393537
832	0.2939132938
833	0.2938388594
834	0.2937369982
835	0.2936297183
836	0.2935518168
837	0.2934412731
838	0.2932639515
839	0.2932007383
840	0.29315878
841	0.2930903338
842	0.2929678481
843	0.2928918641
844	0.2928692251
845	0.2927745534
846	0.2925114786
847	0.2922487278
848	0.2921447252
849	0.2920204709
850	0.2918436739
851	0.2917385796
852	0.2916335758
853	0.2916142987
854	0.2915780944
855	0.2915008831
856	0.2914185674
857	0.2911991936
858	0.2910179844
859	0.2908720543
860	0.2907235567
861	0.2906369701
862	0.2905393421
863	0.2905264037
864	0.2904103583
865	0.290241274
866	0.2901634133
867	0.2901460871
868	0.2900662648
869	0.2899840822
870	0.2899099867
871	0.2897903231
872	0.2896944987
873	0.2895856781
874	0.2895479384
875	0.2895322976
876	0.2894968465
877	0.2892862009
878	0.2892620967
879	0.2891208946
880	0.2889721565
881	0.2889083788
882	0.2888931003
883	0.2888481977
884	0.2886730903
885	0.2885758464
886	0.2884519399
887	0.2883437229
888	0.288172994
889	0.288156205
890	0.2881151599
891	0.2879315173
892	0.2878871055
893	0.2877316287
894	0.2876422096
895	0.2875909994
896	0.2875818071
897	0.2875439843
898	0.2873156886
899	0.2873036292
900	0.2872117537
901	0.2870301037
902	0.2869500852
903	0.2869044034
904	0.2868377032
905	0.2867747224
906	0.2866441973
907	0.2865294795
908	0.2864718057
909	0.2863759766
910	0.2862714525
911	0.2862200698
912	0.2862116694
913	0.2861497506
914	0.2861415434
915	0.2861046353
916	0.2859462332
917	0.2858836385
918	0.2857963349
919	0.2856930521
920	0.2856326687
921	0.2854307754
922	0.285356401
923	0.2851514313
924	0.2851401005
925	0.2850827847
926	0.2849844157
927	0.2848696578
928	0.2846731643
929	0.2845370014
930	0.2844493275
931	0.2843745236
932	0.28431926
933	0.284218817
934	0.284003049
935	0.283773068
936	0.2836477546
937	0.283584413
938	0.2833428274
939	0.2832845194
940	0.2831687002
941	0.2830228814
942	0.282817057
943	0.2827084502
944	0.2825973854
945	0.2823762272
946	0.282209455
947	0.2821811101
948	0.2821485943
949	0.2821349043
950	0.2820446354
951	0.2820058557
952	0.2818258828
953	0.281720933
954	0.28167544
955	0.2815564751
956	0.2813566415
957	0.2813487303
958	0.2811989018
959	0.2811814917
960	0.281035357
961	0.2809540859
962	0.2808125714
963	0.2807650158
964	0.2805877441
965	0.2804493262
966	0.2802694209
967	0.2802470791
968	0.2801895342
969	0.2801219389
970	0.2801121351
971	0.2800467463
972	0.279844601
973	0.2798236889
974	0.2797175088
975	0.2796592407
976	0.2795847877
977	0.2794852364
978	0.2792786219
979	0.2791931945
980	0.2790469039
981	0.2789032662
982	0.2787043398
983	0.2785059704
984	0.2784455093
985	0.2782014331
986	0.2780835896
987	0.2780269882
988	0.2779123994
989	0.2778368246
990	0.2777007451
991	0.2776557833
992	0.2775571144
993	0.2775396166
994	0.2773144678
995	0.2772228994
996	0.2771607448
997	0.2771469562
998	0.2770306202
999	0.2769285693
